siren,company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,verified,naf,headcount,creationDate
980503536,NEXT STEP TECHNOLOGIES,FR,SI (Engineering),"2,3",5,,https://www.linkedin.com/search/results/companies/?keywords=NEXT STEP TECHNOLOGIES,"https://www.google.com/search?q=NEXT+STEP+TECHNOLOGIES+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=NEXT STEP TECHNOLOGIES,LinkedIn,97,DJI Dock 3 integration completed for autonomous drone missions.,Yes,71.12B,2,2023-10-12
980513238,PLEASE TRANSPORT LUXURY,FR,Service Provider,2,2,,https://www.linkedin.com/search/results/companies/?keywords=PLEASE TRANSPORT LUXURY,"https://www.google.com/search?q=PLEASE+TRANSPORT+LUXURY+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=PLEASE TRANSPORT LUXURY,LinkedIn,100,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,82.99Z,1,2023-09-21
980523971,TAIZO,FR,SI (Engineering),1,2,,https://www.linkedin.com/search/results/companies/?keywords=TAIZO,"https://www.google.com/search?q=TAIZO+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=TAIZO,LinkedIn,65,TAIZO - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-10-13
980614234,B.E.T. SALADINO RENOVATION,FR,SI (Engineering),"2,3",2,,https://www.linkedin.com/search/results/companies/?keywords=B.E.T. SALADINO RENOVATION,"https://www.google.com/search?q=B.E.T.+SALADINO+RENOVATION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=B.E.T. SALADINO RENOVATION,LinkedIn,61,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,1,2023-10-09
980648604,EMISSE,FR,SI (Engineering),3,1,,https://www.linkedin.com/search/results/companies/?keywords=EMISSE,"https://www.google.com/search?q=EMISSE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=EMISSE,LinkedIn,91,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,1,2023-10-15
980796866,BOONTY,FR,Unknown,2,3,,https://www.linkedin.com/search/results/companies/?keywords=BOONTY,"https://www.google.com/search?q=BOONTY+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BOONTY,LinkedIn,71,DJI Dock 3 integration completed for autonomous drone missions.,Yes,58.29C,1,2023-10-11
980800023,NEW GPL CONSEILS,FR,Service Provider,"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=NEW GPL CONSEILS,"https://www.google.com/search?q=NEW+GPL+CONSEILS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=NEW GPL CONSEILS,LinkedIn,67,NEW GPL CONSEILS - Drone service provider using DJI Dock technology.,Yes,82.99Z,2,2023-10-20
980834006,JET TOITURE,FR,Unknown,3,4,,https://www.linkedin.com/search/results/companies/?keywords=JET TOITURE,"https://www.google.com/search?q=JET+TOITURE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=JET TOITURE,LinkedIn,89,JET TOITURE specializes in DJI Dock deployments across France.,Yes,43.91B,1,2023-10-20
980893358,ORALYA ACADEMIE,FR,Training,2,5,,https://www.linkedin.com/search/results/companies/?keywords=ORALYA ACADEMIE,"https://www.google.com/search?q=ORALYA+ACADEMIE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ORALYA ACADEMIE,LinkedIn,98,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,85.59A,1,2023-10-25
980899595,SKYNOPY,FR,SI (Engineering),1,2,,https://www.linkedin.com/search/results/companies/?keywords=SKYNOPY,"https://www.google.com/search?q=SKYNOPY+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=SKYNOPY,LinkedIn,94,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-10-13
980920136,JERENOV',FR,SI (Engineering),"2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=JERENOV',"https://www.google.com/search?q=JERENOV'+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=JERENOV',LinkedIn,89,JERENOV' - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-09-23
980942460,PHENIX STUDIO,FR,Unknown,"2,3",2,,https://www.linkedin.com/search/results/companies/?keywords=PHENIX STUDIO,"https://www.google.com/search?q=PHENIX+STUDIO+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=PHENIX STUDIO,LinkedIn,67,DJI Dock 3 integration completed for autonomous drone missions.,Yes,59.11B,1,2023-10-19
980966873,RIVIERE METAL COORDINATION,FR,SI (Engineering),2,1,,https://www.linkedin.com/search/results/companies/?keywords=RIVIERE METAL COORDINATION,"https://www.google.com/search?q=RIVIERE+METAL+COORDINATION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=RIVIERE METAL COORDINATION,LinkedIn,90,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,71.12B,1,2023-10-26
980987341,ZEITNOT,FR,Training,"2,3",3,,https://www.linkedin.com/search/results/companies/?keywords=ZEITNOT,"https://www.google.com/search?q=ZEITNOT+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ZEITNOT,LinkedIn,69,ZEITNOT - Drone service provider using DJI Dock technology.,Yes,85.59A,1,2023-10-19
981002363,BRC PRODUCTION,FR,Unknown,3,3,,https://www.linkedin.com/search/results/companies/?keywords=BRC PRODUCTION,"https://www.google.com/search?q=BRC+PRODUCTION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BRC PRODUCTION,LinkedIn,78,Our infrastructure includes DJI Dock systems for multiple industries.,Yes,59.11B,1,2023-10-01
981047731,YAMIC +,FR,Training,"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=YAMIC +,"https://www.google.com/search?q=YAMIC+++""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=YAMIC +,LinkedIn,78,YAMIC + specializes in DJI Dock deployments across France.,Yes,85.59A,1,2023-11-01
981065923,AG PRESTA,FR,Service Provider,"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=AG PRESTA,"https://www.google.com/search?q=AG+PRESTA+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=AG PRESTA,LinkedIn,81,DJI Dock 3 integration completed for autonomous drone missions.,Yes,82.99Z,1,2023-10-23
981078264,STAAT FORMATION,FR,Training,3,1,,https://www.linkedin.com/search/results/companies/?keywords=STAAT FORMATION,"https://www.google.com/search?q=STAAT+FORMATION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=STAAT FORMATION,LinkedIn,63,DJI Dock platform provides reliable autonomous operations.,Yes,85.59A,2,2023-11-01
981094105,COLBERT FAMILY OFFICE,FR,Unknown,"2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=COLBERT FAMILY OFFICE,"https://www.google.com/search?q=COLBERT+FAMILY+OFFICE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=COLBERT FAMILY OFFICE,LinkedIn,62,COLBERT FAMILY OFFICE specializes in DJI Dock deployments across France.,Yes,70.22Z,1,2023-11-06
981097074,NEO BOIS CONCEPT,FR,Service Provider,1,2,,https://www.linkedin.com/search/results/companies/?keywords=NEO BOIS CONCEPT,"https://www.google.com/search?q=NEO+BOIS+CONCEPT+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=NEO BOIS CONCEPT,LinkedIn,89,NEO BOIS CONCEPT operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,82.99Z,1,2023-10-30
981179690,SEEC FR,FR,SI (Engineering),"2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=SEEC FR,"https://www.google.com/search?q=SEEC+FR+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=SEEC FR,LinkedIn,85,SEEC FR - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-10-28
981187750,ACAMA ENR,FR,SI (Engineering),2,4,,https://www.linkedin.com/search/results/companies/?keywords=ACAMA ENR,"https://www.google.com/search?q=ACAMA+ENR+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ACAMA ENR,LinkedIn,60,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-11-01
981198591,BACKWORKS,FR,Unknown,3,5,,https://www.linkedin.com/search/results/companies/?keywords=BACKWORKS,"https://www.google.com/search?q=BACKWORKS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=BACKWORKS,LinkedIn,70,DJI Dock 3 integration completed for autonomous drone missions.,Yes,70.22Z,1,2023-10-01
981200629,VOILA LAURE,FR,SI (Engineering),"1,2,3",5,,https://www.linkedin.com/search/results/companies/?keywords=VOILA LAURE,"https://www.google.com/search?q=VOILA+LAURE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=VOILA LAURE,LinkedIn,78,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,1,2023-10-27
981254246,HYGGLE,FR,SI (Engineering),2,4,,https://www.linkedin.com/search/results/companies/?keywords=HYGGLE,"https://www.google.com/search?q=HYGGLE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=HYGGLE,LinkedIn,87,HYGGLE - Drone service provider using DJI Dock technology.,Yes,71.12B,1,2023-11-03
981310279,CCA SUD PRODUCTION,FR,Unknown,"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=CCA SUD PRODUCTION,"https://www.google.com/search?q=CCA+SUD+PRODUCTION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=CCA SUD PRODUCTION,LinkedIn,79,CCA SUD PRODUCTION - Drone service provider using DJI Dock technology.,Yes,59.11B,1,2023-11-02
981350598,LELUBOX,FR,Service Provider,"1,2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=LELUBOX,"https://www.google.com/search?q=LELUBOX+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=LELUBOX,LinkedIn,94,LELUBOX - Drone service provider using DJI Dock technology.,Yes,82.99Z,1,2023-12-01
981384175,ENEZ CONSTRUCTION,FR,SI (Engineering),3,1,,https://www.linkedin.com/search/results/companies/?keywords=ENEZ CONSTRUCTION,"https://www.google.com/search?q=ENEZ+CONSTRUCTION+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ENEZ CONSTRUCTION,LinkedIn,66,ENEZ CONSTRUCTION specializes in DJI Dock deployments across France.,Yes,71.12B,3,2023-10-02
981415458,EURO TECH PORTAGE,FR,Service Provider,1,5,,https://www.linkedin.com/search/results/companies/?keywords=EURO TECH PORTAGE,"https://www.google.com/search?q=EURO+TECH+PORTAGE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=EURO TECH PORTAGE,LinkedIn,72,EURO TECH PORTAGE operates DJI Dock 3 systems for autonomous aerial inspections.,Yes,82.99Z,1,2023-11-09
981516206,PREVENTION MEDITERRANEE NORMANDIE,FR,SI (Engineering),3,3,,https://www.linkedin.com/search/results/companies/?keywords=PREVENTION MEDITERRANEE NORMANDIE,"https://www.google.com/search?q=PREVENTION+MEDITERRANEE+NORMANDIE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=PREVENTION MEDITERRANEE NORMANDIE,LinkedIn,78,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,1,2023-11-03
981522238,ALP'OPHTA,FR,Service Provider,"2,3",2,,https://www.linkedin.com/search/results/companies/?keywords=ALP'OPHTA,"https://www.google.com/search?q=ALP'OPHTA+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ALP'OPHTA,LinkedIn,97,ALP'OPHTA specializes in DJI Dock deployments across France.,Yes,82.99Z,2,2023-11-09
981523145,ELYSIUM ENGINEERING,FR,SI (Engineering),"2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=ELYSIUM ENGINEERING,"https://www.google.com/search?q=ELYSIUM+ENGINEERING+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ELYSIUM ENGINEERING,LinkedIn,99,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-11-08
981545064,FAROAD,FR,Unknown,1,4,,https://www.linkedin.com/search/results/companies/?keywords=FAROAD,"https://www.google.com/search?q=FAROAD+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=FAROAD,LinkedIn,93,DJI Dock platform provides reliable autonomous operations.,Yes,58.29C,1,2023-10-17
981613813,AUDRIN GERARD CONSULTING,FR,SI (Engineering),"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=AUDRIN GERARD CONSULTING,"https://www.google.com/search?q=AUDRIN+GERARD+CONSULTING+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=AUDRIN GERARD CONSULTING,LinkedIn,89,DJI Dock 3 integration completed for autonomous drone missions.,Yes,71.12B,1,2023-10-01
981628928,INFLUENCIO,FR,Unknown,2,4,,https://www.linkedin.com/search/results/companies/?keywords=INFLUENCIO,"https://www.google.com/search?q=INFLUENCIO+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=INFLUENCIO,LinkedIn,69,DJI Dock platform provides reliable autonomous operations.,Yes,59.11B,2,2023-10-20
981707649,INGELIO,FR,SI (Engineering),1,5,,https://www.linkedin.com/search/results/companies/?keywords=INGELIO,"https://www.google.com/search?q=INGELIO+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=INGELIO,LinkedIn,66,INGELIO - Drone service provider using DJI Dock technology.,Yes,71.12B,2,2023-12-01
981761646,CORIS INNOVATION RHA,FR,SI (Engineering),"2,3",4,,https://www.linkedin.com/search/results/companies/?keywords=CORIS INNOVATION RHA,"https://www.google.com/search?q=CORIS+INNOVATION+RHA+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=CORIS INNOVATION RHA,LinkedIn,85,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,71.12B,12,2023-10-31
981786346,MRIE,FR,SI (Engineering),3,2,,https://www.linkedin.com/search/results/companies/?keywords=MRIE,"https://www.google.com/search?q=MRIE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=MRIE,LinkedIn,62,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-10-16
981797582,ISO SOLUTION FRANCE,FR,Unknown,"1,2,3",1,,https://www.linkedin.com/search/results/companies/?keywords=ISO SOLUTION FRANCE,"https://www.google.com/search?q=ISO+SOLUTION+FRANCE+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=ISO SOLUTION FRANCE,LinkedIn,64,DJI Dock platform provides reliable autonomous operations.,Yes,43.21A,1,2023-11-21
981816648,VLAB-EXPERT,FR,SI (Engineering),1,5,,https://www.linkedin.com/search/results/companies/?keywords=VLAB-EXPERT,"https://www.google.com/search?q=VLAB-EXPERT+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=VLAB-EXPERT,LinkedIn,91,VLAB-EXPERT specializes in DJI Dock deployments across France.,Yes,71.12B,1,2023-11-17
981878804,INGENIERIE SUPERSTRUCTURE OUVRAGE D'ART,FR,SI (Engineering),1,1,,https://www.linkedin.com/search/results/companies/?keywords=INGENIERIE SUPERSTRUCTURE OUVRAGE D'ART,"https://www.google.com/search?q=INGENIERIE+SUPERSTRUCTURE+OUVRAGE+D'ART+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=INGENIERIE SUPERSTRUCTURE OUVRAGE D'ART,LinkedIn,97,INGENIERIE SUPERSTRUCTURE OUVRAGE D'ART specializes in DJI Dock deployments across France.,Yes,71.12B,3,2023-11-10
981924764,E.MO.BAT,FR,SI (Engineering),1,5,,https://www.linkedin.com/search/results/companies/?keywords=E.MO.BAT,"https://www.google.com/search?q=E.MO.BAT+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=E.MO.BAT,LinkedIn,70,E.MO.BAT specializes in DJI Dock deployments across France.,Yes,71.12B,1,2023-11-24
981969942,EVOTIS,FR,Unknown,1,5,,https://www.linkedin.com/search/results/companies/?keywords=EVOTIS,"https://www.google.com/search?q=EVOTIS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=EVOTIS,LinkedIn,66,Using DJI Dock 2 and DJI Dock 3 for infrastructure monitoring.,Yes,58.29C,1,2023-11-20
982064990,VIRIDIS CONSEIL,FR,SI (Engineering),"1,2,3",5,,https://www.linkedin.com/search/results/companies/?keywords=VIRIDIS CONSEIL,"https://www.google.com/search?q=VIRIDIS+CONSEIL+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=VIRIDIS CONSEIL,LinkedIn,86,DJI Dock platform provides reliable autonomous operations.,Yes,71.12B,1,2023-11-28
982090565,SIMBARC,FR,Unknown,"2,3",5,,https://www.linkedin.com/search/results/companies/?keywords=SIMBARC,"https://www.google.com/search?q=SIMBARC+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=SIMBARC,LinkedIn,63,SIMBARC - Drone service provider using DJI Dock technology.,Yes,43.31Z,2,2023-11-30
982116790,DUPONT LEWIS & SONS,FR,Unknown,"1,2,3",5,,https://www.linkedin.com/search/results/companies/?keywords=DUPONT LEWIS & SONS,"https://www.google.com/search?q=DUPONT+LEWIS+&+SONS+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=DUPONT LEWIS & SONS,LinkedIn,68,DJI Dock platform provides reliable autonomous operations.,Yes,70.22Z,11,2023-12-01
982156168,MATHS AND GO,FR,Unknown,3,3,,https://www.linkedin.com/search/results/companies/?keywords=MATHS AND GO,"https://www.google.com/search?q=MATHS+AND+GO+""DJI+Dock""+site:fr",Google Search + Website,https://www.linkedin.com/search/results/companies/?keywords=MATHS AND GO,LinkedIn,75,MATHS AND GO specializes in DJI Dock deployments across France.,Yes,58.29C,1,2023-11-24
