id,article_id,relevance_score,company,country,city,use_case,signal_type,summary,flytbase_mentioned,persons,entities,drop_reason,is_duplicate,status,actions_taken,reviewed_at,dismissed_at,slack_sent_at,created_at,normalized_url,url_fingerprint,enriched_at,drone_docks,prog_value,implementation_date,industry
scored_article_1773770661299_2_1773770680120,article_1773770661299_2,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbmisgfbvv95cuxnrvpndu5zr1zuqvoxnjqxmnlvvxv1vxvwx2vzrln3m2zfmefdnjdhewjktgfryupmntrmd28wtjvva0rvdfpdafz0ajlfdnzrdudlmgrhekozumlnvzn3q1v6y2l6cnfynlpqbzzkennlehlptknpvdrxzezfmgzjmxzuv0i2lufxuhhinxlvetvzmznhzjy1cwpdlwnrlxzereprwnj1benrt0prsunhzer3,news.google.com/rss/articles/cbmisgfbvv95cuxnrvpndu5zr1zuqvoxnjqxmnlvvxv1vxvwx2vzrln3m2zfmefdnjdhewjktgfryupmntrmd28wtjvva0rvdfpdafz0ajlfdnzrdudlmgrhekozumlnvzn3q1v6y2l6cnfynlpqbzzkennlehlptknpvdrxzezfmgzjmxzuv0i2lufxuhhinxlvetvzmznhzjy1cwpdlwnrlxzereprwnj1benrt0prsunhzer3?oc=5,null,null,null,null,null
scored_article_1773770661299_3_1773770680120,article_1773770661299_3,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbmi6wfbvv95cuxqluzpme5wz3pqwxjonud3bw01zwfkc0xsy3niohhqv2lzc0xoddf5ug54rutlbwp6tjrec0c3nvhddlpnr3fhc1lis01qohyxzxrzykttdzvqq3rxr3lvtjrfag83uhp4d1buczniteq0chhvndq1dkdazhvkbw00rehavzhka2lvtlnernrroghpa2nrtl9uq3dhogzwevdhv3zwlunrv1fzx3o1adlgq19iyxblv0xgnhj6bdvzqtk4uwetmlfxvxq0u1bmm0w5cemweujolvpsrwhdrhpxv1hhwu1usfgycjnv,news.google.com/rss/articles/cbmi6wfbvv95cuxqluzpme5wz3pqwxjonud3bw01zwfkc0xsy3niohhqv2lzc0xoddf5ug54rutlbwp6tjrec0c3nvhddlpnr3fhc1lis01qohyxzxrzykttdzvqq3rxr3lvtjrfag83uhp4d1buczniteq0chhvndq1dkdazhvkbw00rehavzhka2lvtlnernrroghpa2nrtl9uq3dhogzwevdhv3zwlunrv1fzx3o1adlgq19iyxblv0xgnhj6bdvzqtk4uwetmlfxvxq0u1bmm0w5cemweujolvpsrwhdrhpxv1hhwu1usfgycjnv?oc=5,null,null,null,null,null
scored_article_1773770661299_4_1773770680120,article_1773770661299_4,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbmi9wfbvv95cuxprfvkclvntkjvu193yvc5bdninfa5nuu3cglhwhywsuv0wguzd0pcs1hfdk1ys2ner2z1yxhjemnfsllbbglgt05ulwjuynbzddrtvgxhndvgeke3cnczlujxsllyynzta3qwtxlhcjhpogptzuoyd25xtxn3qvnntfy2dwv6cvrtlxpnwdlns0m5tmg3c0fsaeztr1heug5toxriqjriwmruu2xvudnargfkmednmud3b0xodvj3nghormj2wfrcsdrywtzmywjwrzzbavhlsml0otc3rveztfpmatjubvdutjdtt0s2rwlklwhob2m0,news.google.com/rss/articles/cbmi9wfbvv95cuxprfvkclvntkjvu193yvc5bdninfa5nuu3cglhwhywsuv0wguzd0pcs1hfdk1ys2ner2z1yxhjemnfsllbbglgt05ulwjuynbzddrtvgxhndvgeke3cnczlujxsllyynzta3qwtxlhcjhpogptzuoyd25xtxn3qvnntfy2dwv6cvrtlxpnwdlns0m5tmg3c0fsaeztr1heug5toxriqjriwmruu2xvudnargfkmednmud3b0xodvj3nghormj2wfrcsdrywtzmywjwrzzbavhlsml0otc3rveztfpmatjubvdutjdtt0s2rwlklwhob2m0?oc=5,null,null,null,null,null
scored_article_1773770661299_5_1773770680120,article_1773770661299_5,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbmikgfbvv95cuxomdnycjrnrl9hq3uwmu1iwelmdnftcld6zmnwazv5s2cydxzjchd5efz2mehumnjfd0vfwvj1vy1wzg91wnhfvnb3qvnreevgvxdzuff3ugdnmm9qeu85vu5rcnbfu2zkcxdcn081b19dcmfjunvoy3ktukthtk9oaxhhss1puw5zum4zc0lscmrjqq,news.google.com/rss/articles/cbmikgfbvv95cuxomdnycjrnrl9hq3uwmu1iwelmdnftcld6zmnwazv5s2cydxzjchd5efz2mehumnjfd0vfwvj1vy1wzg91wnhfvnb3qvnreevgvxdzuff3ugdnmm9qeu85vu5rcnbfu2zkcxdcn081b19dcmfjunvoy3ktukthtk9oaxhhss1puw5zum4zc0lscmrjqq?oc=5,null,null,null,null,null
scored_article_1773770661299_6_1773770680120,article_1773770661299_6,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbminwfbvv95cuxqafdrwvhonfd6ugzzv3f2cvk2m0r0b0i4svlmtufsdg5jq0gymkfdq19pwdu5sfg1v2r0ngt3uvjirdlwbgxjal9vnjrbqtkyvfa3u3npmhlzzza0lvnkctjrau90bzdgsk5bvkc3avrvd2izdwhssehwmc1wbmlkandimgjim2fhbzntm1c4qzdgrwp5vnrqwurfqum1uhc,news.google.com/rss/articles/cbminwfbvv95cuxqafdrwvhonfd6ugzzv3f2cvk2m0r0b0i4svlmtufsdg5jq0gymkfdq19pwdu5sfg1v2r0ngt3uvjirdlwbgxjal9vnjrbqtkyvfa3u3npmhlzzza0lvnkctjrau90bzdgsk5bvkc3avrvd2izdwhssehwmc1wbmlkandimgjim2fhbzntm1c4qzdgrwp5vnrqwurfqum1uhc?oc=5,null,null,null,null,null
scored_article_1773770661299_7_1773770680120,article_1773770661299_7,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbmib0fvx3lxte50ze8wa0stzui4nwjyuff4r0owrzhosgrdwv9lturiadbjb3aymhhqalh5rddwz25pszb1r09tbjzhv2fardetnwjcztlywjn5qnexu0rbalhkc3jpexlhvvezeu1zuhrblxi4lvjjwq,news.google.com/rss/articles/cbmib0fvx3lxte50ze8wa0stzui4nwjyuff4r0owrzhosgrdwv9lturiadbjb3aymhhqalh5rddwz25pszb1r09tbjzhv2fardetnwjcztlywjn5qnexu0rbalhkc3jpexlhvvezeu1zuhrblxi4lvjjwq?oc=5,null,null,null,null,null
scored_article_1773770661299_8_1773770680120,article_1773770661299_8,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:04:40.12+00,news.google.com/rss/articles/cbmi9wfbvv95cuxqsvoxdwoya0nnyk5kuf9ychytr1bncgdxau5jqjzlvknubjdesw9vy05zsem3nthkegc2lxztnjdisnrkrzf2ngc4zgjquvq3dfhhqunct2v6muzdeefeoufsx1puwhr6tdjvm2fkvvznnfzmn0znzuzpweprqjvfemfzbwrvvkrnm3birzvot01krkdnmu5wbzzqnfutrkzeqtbrz3zqn1ziodhusvfzbus1d2ptx01ybdjldvo5ahrkmdjvcxfqrjc5rulxeeqzotzkx1dindrxzfi0s196zxhzutrfq1btu3losgdksgvntuldx2fb,news.google.com/rss/articles/cbmi9wfbvv95cuxqsvoxdwoya0nnyk5kuf9ychytr1bncgdxau5jqjzlvknubjdesw9vy05zsem3nthkegc2lxztnjdisnrkrzf2ngc4zgjquvq3dfhhqunct2v6muzdeefeoufsx1puwhr6tdjvm2fkvvznnfzmn0znzuzpweprqjvfemfzbwrvvkrnm3birzvot01krkdnmu5wbzzqnfutrkzeqtbrz3zqn1ziodhusvfzbus1d2ptx01ybdjldvo5ahrkmdjvcxfqrjc5rulxeeqzotzkx1dindrxzfi0s196zxhzutrfq1btu3losgdksgvntuldx2fb?oc=5,null,null,null,null,null
scored_article_1773770716846_0_1773770754561,article_1773770716846_0,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmi2gfbvv95cuxnq19nqwn0ws1faunncxp2y3bcufdiawtwc3nmefnznxl2tkjvdgcxy0frqvuwwlfrcuhqde5wujhntefky2xhq0zwltr1zfbzvdzddwfwohjetzqzvkzaewxjni1yvhfmls1scjnot0hvzui0mkjyznbrzg01qy12ywfnrgffvgxiredqmuhhwhfyufpkd1rpbex5tdrnbjl5twthbe5mafrnvgf4ztvpx2czmy1vtw5ism9ky0fiv1bpunbry3hzs2hzqlblujffsvbhqup0vw10zw,news.google.com/rss/articles/cbmi2gfbvv95cuxnq19nqwn0ws1faunncxp2y3bcufdiawtwc3nmefnznxl2tkjvdgcxy0frqvuwwlfrcuhqde5wujhntefky2xhq0zwltr1zfbzvdzddwfwohjetzqzvkzaewxjni1yvhfmls1scjnot0hvzui0mkjyznbrzg01qy12ywfnrgffvgxiredqmuhhwhfyufpkd1rpbex5tdrnbjl5twthbe5mafrnvgf4ztvpx2czmy1vtw5ism9ky0fiv1bpunbry3hzs2hzqlblujffsvbhqup0vw10zw?oc=5,null,null,null,null,null
scored_article_1773770716846_1_1773770754561,article_1773770716846_1,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmidefvx3lxte5ud3ldmxj5sf9ms2dunezose1nwm9ydni3muf5mi1aann2cufkr1ljyvi3vms0whlqsm9zslo2ufjhohlpz1hkclrjrunuvjzvvthpq0jmovnycwg4nlbcvf82mxplbwfzbtjsb1p2qmrsrdff,news.google.com/rss/articles/cbmidefvx3lxte5ud3ldmxj5sf9ms2dunezose1nwm9ydni3muf5mi1aann2cufkr1ljyvi3vms0whlqsm9zslo2ufjhohlpz1hkclrjrunuvjzvvthpq0jmovnycwg4nlbcvf82mxplbwfzbtjsb1p2qmrsrdff?oc=5,null,null,null,null,null
scored_article_1773770716846_2_1773770754561,article_1773770716846_2,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmiigfbvv95cuxqu20texphyurdefmwohv2tgnhwgpiahlon1juy3fotjb3aekwv3n1zdnlmmdzqlm1slzsqm1xvk91bke5wff4rv9fyzbbmxvtlvftrejtoul2ts11x2dlx2hzrdbhmlbjnkdvnfvaohbsnm1hzjzhwfuyrgfta0vyatjknhg3empjumc,news.google.com/rss/articles/cbmiigfbvv95cuxqu20texphyurdefmwohv2tgnhwgpiahlon1juy3fotjb3aekwv3n1zdnlmmdzqlm1slzsqm1xvk91bke5wff4rv9fyzbbmxvtlvftrejtoul2ts11x2dlx2hzrdbhmlbjnkdvnfvaohbsnm1hzjzhwfuyrgfta0vyatjknhg3empjumc?oc=5,null,null,null,null,null
scored_article_1773770716846_3_1773770754561,article_1773770716846_3,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmiu0fvx3lxte1wuwxqcvbiazzoztzruhrcwnpvtjv5qzrizkp2mndgzy1zetqyzm9trlnkqmkzzlvrekrlqnp6cvd1q2hztxz3nf9yse1wee5rute4,news.google.com/rss/articles/cbmiu0fvx3lxte1wuwxqcvbiazzoztzruhrcwnpvtjv5qzrizkp2mndgzy1zetqyzm9trlnkqmkzzlvrekrlqnp6cvd1q2hztxz3nf9yse1wee5rute4?oc=5,null,null,null,null,null
scored_article_1773770716846_5_1773770754561,article_1773770716846_5,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmikwfbvv95cuxqzwzpttrbaw1jnfiweuxbbfnwsvzzauc2auhem2fwbgdsdfrjrxltrvpurwlnvlf4lu52evbcdhuzzlnelui0bk9bqxhvwuzoq1j3r29hb2vyrjrlem5jodnnym1runf0njcyywfbegdtmf9nsvpjy3fhahdcmc12rlr1bvhatmllqzu1cnbtrs1vnxm,news.google.com/rss/articles/cbmikwfbvv95cuxqzwzpttrbaw1jnfiweuxbbfnwsvzzauc2auhem2fwbgdsdfrjrxltrvpurwlnvlf4lu52evbcdhuzzlnelui0bk9bqxhvwuzoq1j3r29hb2vyrjrlem5jodnnym1runf0njcyywfbegdtmf9nsvpjy3fhahdcmc12rlr1bvhatmllqzu1cnbtrs1vnxm?oc=5,null,null,null,null,null
scored_article_1773770716846_6_1773770754561,article_1773770716846_6,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmipgfbvv95cuxqanataxjnn1rnahkycml0z3nhzwjqmfbjanc3rhjpx2feowm3x3ywtdbddxntnwpkuklbdkdztwfmv01ac0nrbtjvmji0dm1ymhewdzditg1xtguya2lzvlnvtxpis0p2mev5rutwnmvuzgi3dfdhblnnsdm0xzbvofhkclv2oxjprhn2wk1ncldmqu5uewp0exlkdvhjrdjxwui1akjn,news.google.com/rss/articles/cbmipgfbvv95cuxqanataxjnn1rnahkycml0z3nhzwjqmfbjanc3rhjpx2feowm3x3ywtdbddxntnwpkuklbdkdztwfmv01ac0nrbtjvmji0dm1ymhewdzditg1xtguya2lzvlnvtxpis0p2mev5rutwnmvuzgi3dfdhblnnsdm0xzbvofhkclv2oxjprhn2wk1ncldmqu5uewp0exlkdvhjrdjxwui1akjn?oc=5,null,null,null,null,null
scored_article_1773770716846_7_1773770754561,article_1773770716846_7,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmix0fvx3lxte83ltfnegwxodjqrzb2wehjtxrxamzpcndnnunvdw8yty1pa01ld3yxte94ykktcf95v2htb0j4uetuu0pav01jzgm4qnbfnkg4vc1ochfhltqtrvnxvi13,news.google.com/rss/articles/cbmix0fvx3lxte83ltfnegwxodjqrzb2wehjtxrxamzpcndnnunvdw8yty1pa01ld3yxte94ykktcf95v2htb0j4uetuu0pav01jzgm4qnbfnkg4vc1ochfhltqtrvnxvi13?oc=5,null,null,null,null,null
scored_article_1773770716846_8_1773770754561,article_1773770716846_8,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmickfvx3lxte5dwdlyr1poenrcs0poynjtdfo3zzjktmvjtdzysupuvkgydzy5medtc2h1svzsze5znvqxrgftq1lvowdcvue3uee5eu5zufphytjmm3ziluxvrklobg1ove0zx3rgnm1ax2l0vzllmtuxdw,news.google.com/rss/articles/cbmickfvx3lxte5dwdlyr1poenrcs0poynjtdfo3zzjktmvjtdzysupuvkgydzy5medtc2h1svzsze5znvqxrgftq1lvowdcvue3uee5eu5zufphytjmm3ziluxvrklobg1ove0zx3rgnm1ax2l0vzllmtuxdw?oc=5,null,null,null,null,null
scored_article_1773770716846_9_1773770754561,article_1773770716846_9,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:05:54.561+00,news.google.com/rss/articles/cbmiygfbvv95cuxqyxgxx3ffqmdvogjzu3v1ogjsc0vjrnn6rwltsejuuutmaes2exltymrkbky0s0q0tjniqkpctkcxlvbtovzrws1jdzz6czdhmlvktwrrzc1jr0rimvmyeva3el83vmc5v0xfwk84txpnvvl1n3pkvgpgbe85vgq5nepbx3fooxbmmtniefvuv2plttawt0rom3r1wunbd2rvdvbrq0w4ltntqnpnrgtwutq5nvrxdna5muv3a0xsuglhsdhhudhqy2fn,news.google.com/rss/articles/cbmiygfbvv95cuxqyxgxx3ffqmdvogjzu3v1ogjsc0vjrnn6rwltsejuuutmaes2exltymrkbky0s0q0tjniqkpctkcxlvbtovzrws1jdzz6czdhmlvktwrrzc1jr0rimvmyeva3el83vmc5v0xfwk84txpnvvl1n3pkvgpgbe85vgq5nepbx3fooxbmmtniefvuv2plttawt0rom3r1wunbd2rvdvbrq0w4ltntqnpnrgtwutq5nvrxdna5muv3a0xsuglhsdhhudhqy2fn?oc=5,null,null,null,null,null
scored_article_1773770716846_10_1773770766020,article_1773770716846_10,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:06:06.02+00,news.google.com/rss/articles/cbmilafbvv95cuxoyjbfvi13cujkmnjesja1b29sownycndtdlnkvvlxn3pfvks3cwplu3pyteddbnvjy0viceqtlwy0tg1aou5galljejetqug4clhjb2rzqk95s3m4bvqznm91wflyandhae9rchlzeedlzkrdsjrvmwwyd0lkyzbwr21yrjr3ckfss3hozzlvexr1q3fh,news.google.com/rss/articles/cbmilafbvv95cuxoyjbfvi13cujkmnjesja1b29sownycndtdlnkvvlxn3pfvks3cwplu3pyteddbnvjy0viceqtlwy0tg1aou5galljejetqug4clhjb2rzqk95s3m4bvqznm91wflyandhae9rchlzeedlzkrdsjrvmwwyd0lkyzbwr21yrjr3ckfss3hozzlvexr1q3fh?oc=5,null,null,null,null,null
scored_article_1773770716846_11_1773770766020,article_1773770716846_11,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:06:06.02+00,news.google.com/rss/articles/cbmiiwfbvv95cuxpyi1ybxnwog1ddi1mvurnv1fsqtbqnzhzbdfzrwhysha0clhtdfh1t2rebkhjzjvulwtmve9nv1jfqvbhalhwdewtcenjq1k3uw8wdw9vdm9scjvptulhbulrwtlwzte4bgl2buxrrgd4rkfjzjntwuitr0lycxh5y19yduf2umdrwv9n,news.google.com/rss/articles/cbmiiwfbvv95cuxpyi1ybxnwog1ddi1mvurnv1fsqtbqnzhzbdfzrwhysha0clhtdfh1t2rebkhjzjvulwtmve9nv1jfqvbhalhwdewtcenjq1k3uw8wdw9vdm9scjvptulhbulrwtlwzte4bgl2buxrrgd4rkfjzjntwuitr0lycxh5y19yduf2umdrwv9n?oc=5,null,null,null,null,null
scored_article_1773771693519_1_1773771713907,article_1773771693519_1,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:21:53.907+00,news.google.com/rss/articles/cbmitkfvx3lxte1lbnewddr6s0vvtgdsvjdimvfgsnrcvwnnedqzqm9zmg1gt01cujhrrdrqtjjjsjbydmg4q0v1zus5ejg1agffwkowmuntuq,news.google.com/rss/articles/cbmitkfvx3lxte1lbnewddr6s0vvtgdsvjdimvfgsnrcvwnnedqzqm9zmg1gt01cujhrrdrqtjjjsjbydmg4q0v1zus5ejg1agffwkowmuntuq?oc=5,null,null,null,null,null
scored_article_1773770812644_0_1773770962939,article_1773770812644_0,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:09:22.939+00,news.google.com/rss/articles/cbmigafbvv95cuxnmjlkdezlywjitevprhdiaufeduzdqmi1qmq3nxzwctv5ce5ervfyevy4zgvsdmz6lu5vbku0sldyn09udw5jrwvqzlbgr0xxsdlzefc0wmxcm2jzn2x5qlbvvws4cjnycmjdtzzsb3r4ywrvr1zwyuezb0pcotu1sw,news.google.com/rss/articles/cbmigafbvv95cuxnmjlkdezlywjitevprhdiaufeduzdqmi1qmq3nxzwctv5ce5ervfyevy4zgvsdmz6lu5vbku0sldyn09udw5jrwvqzlbgr0xxsdlzefc0wmxcm2jzn2x5qlbvvws4cjnycmjdtzzsb3r4ywrvr1zwyuezb0pcotu1sw?oc=5,null,null,null,null,null
scored_article_1773770812644_1_1773770962939,article_1773770812644_1,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:09:22.939+00,news.google.com/rss/articles/cbmigwjbvv95cuxovnzulw5mtgljmwvcr2dinzn2utvuq2jlseuyukxuutzsew5yqjzflva3ohplmfrwzzrktgtwodq3tnfmrjkzshniywdbzem5rfrmcc1mr3bnrzf2cfvvqtzyudzirjzrmgf5svhcdkzbrkx0sm81sfczm3zmvxvpeeh1zznpqjfmqvjjdnddq29xakfkzzhsbhi1mm5inxnynetynedcndjhxzixejrytuuzohmwbwhostrwui0xtmtgwgv5ahhroxljx2w4yxdecxlpoxhsqzbovgqyzdv0vnnzshlsmdbbmhu4sgffvy1xedq1by1wdxzfnwrlmwrxz2nn,news.google.com/rss/articles/cbmigwjbvv95cuxovnzulw5mtgljmwvcr2dinzn2utvuq2jlseuyukxuutzsew5yqjzflva3ohplmfrwzzrktgtwodq3tnfmrjkzshniywdbzem5rfrmcc1mr3bnrzf2cfvvqtzyudzirjzrmgf5svhcdkzbrkx0sm81sfczm3zmvxvpeeh1zznpqjfmqvjjdnddq29xakfkzzhsbhi1mm5inxnynetynedcndjhxzixejrytuuzohmwbwhostrwui0xtmtgwgv5ahhroxljx2w4yxdecxlpoxhsqzbovgqyzdv0vnnzshlsmdbbmhu4sgffvy1xedq1by1wdxzfnwrlmwrxz2nn?oc=5,null,null,null,null,null
scored_article_1773770812644_2_1773770962939,article_1773770812644_2,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:09:22.939+00,news.google.com/rss/articles/cbmisafbvv95cuxnodbiq3vdzdzlodfmrnpwzm1nttravlv6tku0dmzjuxjqx0pwzw1zrgretmfpaejleuzyvlnpmhvuvl9jskc4ykz2bzbpwloyefo2smtbajk3net1s05jqwznrfdjmm8wzmnnvws2dfl1unfkmdbwuwlxbkfpyxvovvjizm5is3fuzvd3zvpxx1nvoe1hytnan2rlrgjntew5tlfbeehqalznc05grfrfbw,news.google.com/rss/articles/cbmisafbvv95cuxnodbiq3vdzdzlodfmrnpwzm1nttravlv6tku0dmzjuxjqx0pwzw1zrgretmfpaejleuzyvlnpmhvuvl9jskc4ykz2bzbpwloyefo2smtbajk3net1s05jqwznrfdjmm8wzmnnvws2dfl1unfkmdbwuwlxbkfpyxvovvjizm5is3fuzvd3zvpxx1nvoe1hytnan2rlrgjntew5tlfbeehqalznc05grfrfbw?oc=5,null,null,null,null,null
scored_article_1773770812644_3_1773770962939,article_1773770812644_3,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:09:22.939+00,news.google.com/rss/articles/cbmihgjbvv95cuxqaklizvrilwfmbmnhewpydhffa1vovi1fb3hiwgzsdkl0m0frdm9ad3buexfvtuhfsthetetay25nnulemmn5qu5sqlfpwv9qwtv5v3ffdjnbothvslvyyzrrlurauevcx3vsbxl0u1rrckw1z09ba2pfb0jslv9mdl94nwjobmhymvvpwv9xwe5oafjjbuzanw9pu0n4wdvgyi0wrvayznjicjnjvwvkohbmrlziv0xqwmjsoezynuhlmktiatvfa250u1lsckhude4xns1fs2xgeufrbel0zty0ltlgqmzqcnnprjlfvuxst05yy2mzrflxx2o5ei1ubm9urzd3,news.google.com/rss/articles/cbmihgjbvv95cuxqaklizvrilwfmbmnhewpydhffa1vovi1fb3hiwgzsdkl0m0frdm9ad3buexfvtuhfsthetetay25nnulemmn5qu5sqlfpwv9qwtv5v3ffdjnbothvslvyyzrrlurauevcx3vsbxl0u1rrckw1z09ba2pfb0jslv9mdl94nwjobmhymvvpwv9xwe5oafjjbuzanw9pu0n4wdvgyi0wrvayznjicjnjvwvkohbmrlziv0xqwmjsoezynuhlmktiatvfa250u1lsckhude4xns1fs2xgeufrbel0zty0ltlgqmzqcnnprjlfvuxst05yy2mzrflxx2o5ei1ubm9urzd3?oc=5,null,null,null,null,null
scored_article_1773771051491_0_1773771103411,article_1773771051491_0,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:11:43.411+00,news.google.com/rss/articles/cbmiogfbvv95cuxotdlgu1o4ni1dclpwd0i1uuhkzetsd2rzvfntaneyy3c1wvbnn0vxn0pzwnhqxzjgmhk0tmfrwi1erln4nui5rue3dflvmxjptzzlt3b3cuezvxfsnghwbepyetzqbuf0ehj4sfnvnlf4zxyxukdkc29rm2m1zmxqzdnzwfvamhkzlxpjmkrjejzwsxyycxvkqnzjnkrjru1tbve,news.google.com/rss/articles/cbmiogfbvv95cuxotdlgu1o4ni1dclpwd0i1uuhkzetsd2rzvfntaneyy3c1wvbnn0vxn0pzwnhqxzjgmhk0tmfrwi1erln4nui5rue3dflvmxjptzzlt3b3cuezvxfsnghwbepyetzqbuf0ehj4sfnvnlf4zxyxukdkc29rm2m1zmxqzdnzwfvamhkzlxpjmkrjejzwsxyycxvkqnzjnkrjru1tbve?oc=5,null,null,null,null,null
scored_article_1773771051491_2_1773771103411,article_1773771051491_2,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:11:43.411+00,news.google.com/rss/articles/cbmixgfbvv95cuxocee2cm9noupsmzlsdzqtdwxjekh4q1k4d1nhlvdodmszzvlrlvewwu04v1jpdlzuzdbwb01cmjvjn0durv83svbruzrvuzdidmu2qmpxtxfwoflimlhizk5rsje3q0jjx2jsdu02wuxawdhvzw5nzeftn0hidhdoaedvd1fgv2k5zkh4wfnttw5ebvuwq2rrltvlovhht0j1x0exbu50q1qwbwdwve85azzvzkptuk51zgrizw9mnlh0zlfyx0e,news.google.com/rss/articles/cbmixgfbvv95cuxocee2cm9noupsmzlsdzqtdwxjekh4q1k4d1nhlvdodmszzvlrlvewwu04v1jpdlzuzdbwb01cmjvjn0durv83svbruzrvuzdidmu2qmpxtxfwoflimlhizk5rsje3q0jjx2jsdu02wuxawdhvzw5nzeftn0hidhdoaedvd1fgv2k5zkh4wfnttw5ebvuwq2rrltvlovhht0j1x0exbu50q1qwbwdwve85azzvzkptuk51zgrizw9mnlh0zlfyx0e?oc=5,null,null,null,null,null
scored_article_1773771051491_3_1773771103411,article_1773771051491_3,0,null,null,null,null,OTHER,null,false,[],[],null,false,new,[],null,null,null,2026-03-17 18:11:43.411+00,news.google.com/rss/articles/cbmi1wfbvv95cuxquvv2nutlb2z4qvh1re1uqva5m1jts1izq3m5zll5tw1jb3dwvfa2lxq5u2j3v0leqi1jwnzda2ronndisxvwclj4auh3amoyqnlvwtvmuvvwylhnqnnqnk9kwvputl9vrm96vvhlvks4ru5rntrkc0hga2l2uuzuahktmgdnqmjirxg0bkttddzky0xyr1vsnzzgug5kagzgbmf1nkh0u2o4mlpawlrtugnttghyodvqcfvzwwjfb1plcvlunjh1svcxzzzbnndwwxc5sdnoaw,news.google.com/rss/articles/cbmi1wfbvv95cuxquvv2nutlb2z4qvh1re1uqva5m1jts1izq3m5zll5tw1jb3dwvfa2lxq5u2j3v0leqi1jwnzda2ronndisxvwclj4auh3amoyqnlvwtvmuvvwylhnqnnqnk9kwvputl9vrm96vvhlvks4ru5rntrkc0hga2l2uuzuahktmgdnqmjirxg0bkttddzky0xyr1vsnzzgug5kagzgbmf1nkh0u2o4mlpawlrtugnttghyodvqcfvzwwjfb1plcvlunjh1svcxzzzbnndwwxc5sdnoaw?oc=5,null,null,null,null,null
