company_name,country,role,dock_models,dock_count,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes,_sources
Dutch Drone Group B.V,BE,Enterprise Dealer,,Unknown,https://www.droneland.nl,https://www.linkedin.com/company/droneland,https://www.droneland.nl,Company Website,,,High,,DJI Resellers
Drone Parts Center (Pim-Consult SRL),BE,Enterprise Dealer,,Unknown,https://drone-parts-center.com/,https://www.linkedin.com/company/drone-parts-center,https://drone-parts-center.com/,Company Website,,,High,,DJI Resellers
DroneDepot.be,BE,Enterprise Dealer,,Unknown,https://www.dronedepot.be/,https://www.linkedin.com/company/dronedepotbelgium,https://www.dronedepot.be/,Company Website,,,High,,DJI Resellers
Droneparts GmbH,DE,Enterprise Dealer,,Unknown,https://www.droneparts.de,https://www.linkedin.com/company/droneparts.de,https://www.droneparts.de,Company Website,,,High,,DJI Resellers
Mediatec,DE,Enterprise Dealer,,Unknown,https://www.mediatec.de/,https://www.linkedin.com/company/mediatec-video-und-audio-service-gmbh,https://www.mediatec.de/,Company Website,,,High,,DJI Resellers
Airteam Aerial Intelligence GmbH,DE,Enterprise Dealer,,Unknown,https://www.airteam.ai,https://www.linkedin.com/company/airteamaerialintelligence,https://www.airteam.ai,Company Website,,,High,,DJI Resellers
geoplana Ingenieurgesellschatt mbH für Photogrammetrie,DE,Enterprise Dealer,,Unknown,https://www.geoplana.de/,https://www.linkedin.com/company/geoplana-ingenieurgesellschaft-mbh-66213958,https://www.geoplana.de/,Company Website,,,High,,DJI Resellers
thermal DRONES GmbH,DE,Enterprise Dealer,,Unknown,https://www.thermaldrones.de,https://www.linkedin.com/company/thermaldrones,https://www.thermaldrones.de,Company Website,,,High,,DJI Resellers
Airclip Service GmbH & CO KG,DE,Enterprise Dealer,,Unknown,https://www.airclip.de,https://www.linkedin.com/company/airclip,https://www.airclip.de,Company Website,,,High,,DJI Resellers
Dönges GmbH &Co. KG,DE,Enterprise Dealer,,Unknown,https://shop.doenges-rs.de/,https://www.linkedin.com/company/doenges1903,https://shop.doenges-rs.de/,Company Website,,,High,,DJI Resellers
U-ROB GmbH,DE,Enterprise Dealer,,Unknown,https://www.u-rob.com,https://www.linkedin.com/company/u-rob,https://www.u-rob.com,Company Website,,,High,,DJI Resellers
BIT Informationssysteme GmbH,DE,Enterprise Dealer,,Unknown,https://www.drohne112.de,https://www.linkedin.com/company/drohne112-de,https://www.drohne112.de,Company Website,,,High,,DJI Resellers
Viscan GmbH,DE,Enterprise Dealer,,Unknown,https://viscan.de/,https://www.linkedin.com/company/viscan-solutions-gmbh,https://viscan.de/,Company Website,,,High,,DJI Resellers
Epotronic GmbH,DE,Enterprise Dealer,,Unknown,https://www.epotronic.com,https://www.linkedin.com/company/epotronic,https://www.epotronic.com,Company Website,,,High,,DJI Resellers
Drohnenflugschule24 GmbH,DE,Enterprise Dealer,,Unknown,https://www.drohnenflugschule24.de,,https://www.drohnenflugschule24.de,Company Website,,,High,,DJI Resellers
Profunk electric Service GmbH,DE,Enterprise Dealer,,Unknown,https://www.profunk.eu/,,https://www.profunk.eu/,Company Website,,,High,,DJI Resellers
CADdy Geomatics. GmbH,DE,Enterprise Dealer,,Unknown,https://www.caddy-geomatics.de,https://www.linkedin.com/company/caddy-geomatics-gmbh,https://www.caddy-geomatics.de,Company Website,,,High,,DJI Resellers
ATE Akademie für Technologie und Entwicklung GmbH,DE,Enterprise Dealer,,Unknown,https://www.drone-safety.de,,https://www.drone-safety.de,Company Website,,,High,,DJI Resellers
Kopterzentrale GmbH,DE,Enterprise Dealer,,Unknown,https://www.kopterzentrale.de,https://www.linkedin.com/company/kopterzentrale,https://www.kopterzentrale.de,Company Website,,,High,,DJI Resellers
Drohnen-Shop.de (Lubo Tech GmbH),DE,Enterprise Dealer,,Unknown,https://www.drohnen-shop.de,https://www.linkedin.com/company/drohnen-shop-de,https://www.drohnen-shop.de,Company Website,,,High,,DJI Resellers
CopterTec,DE,Enterprise Dealer,,Unknown,https://www.coptertec.de,https://www.linkedin.com/company/coptertec,https://www.coptertec.de,Company Website,,,High,,DJI Resellers
Wolfgang Herm,DE,Enterprise Dealer,,Unknown,https://www.w-herm.de,,https://www.w-herm.de,Company Website,,,High,,DJI Resellers
Kitzrettungsdrohne,DE,Enterprise Dealer,,Unknown,https://www.kitzrettungsdrohne.de,,https://www.kitzrettungsdrohne.de,Company Website,,,High,,DJI Resellers
ProFlyCenter GmbH,DE,Enterprise Dealer,,Unknown,https://www.proflycenter.com,https://www.linkedin.com/company/proflycenterdjiacademy,https://www.proflycenter.com,Company Website,,,High,,DJI Resellers
Global Geosystems,ES,Enterprise Dealer,,Unknown,https://global-geosystems.com/,https://www.linkedin.com/company/global-geosystems,https://global-geosystems.com/,Company Website,,,High,,DJI Resellers
AL-TOP,ES,Enterprise Dealer,,Unknown,https://al-top.com/,https://www.linkedin.com/company/altop-topografia,https://al-top.com/,Company Website,,,High,,DJI Resellers
CASMAR ELECTRONICA SA,ES,Enterprise Dealer,,Unknown,https://www.casmarglobal.com/es/,https://www.linkedin.com/company/casmarelectronica,https://www.casmarglobal.com/es/,Company Website,,,High,,DJI Resellers
INSTOP,ES,Enterprise Dealer,,Unknown,https://www.instop.es/drone/drone-dji-enterprise.php,https://www.linkedin.com/company/instop,https://www.instop.es/drone/drone-dji-enterprise.php,Company Website,,,High,,DJI Resellers
"WOLF AVIONIC, S.L.U.",ES,Enterprise Dealer,,Unknown,https://www.wolfavionic.com/,https://www.linkedin.com/company/wolf-avionic,https://www.wolfavionic.com/,Company Website,,,High,,DJI Resellers
"CARLIBUR, S.L.",ES,Enterprise Dealer,,Unknown,https://aerobur.es/,https://www.linkedin.com/company/carlibur-s-l,https://aerobur.es/,Company Website,,,High,,DJI Resellers
AEROMEDIA UAV SL,ES,Enterprise Dealer,,Unknown,https://aeromedia.es/,https://www.linkedin.com/company/aeromedia-u-a-v-s-l-,https://aeromedia.es/,Company Website,,,High,,DJI Resellers
StockRc FPV Aeromodelismo sl,ES,Enterprise Dealer,,Unknown,https://www.djiarsmadrid.com,https://www.linkedin.com/company/djimadrid,https://www.djiarsmadrid.com,Company Website,,,High,,DJI Resellers
ATYGES INGENIERIA,ES,Enterprise Dealer,,Unknown,https://atyges.es,https://www.linkedin.com/company/atyges,https://atyges.es,Company Website,,,High,,DJI Resellers
ACRE SOLUCIONES TOPOGRAFICAS ALQUILER Y VENTA SLhttps://grupoacre.es/,ES,Enterprise Dealer,,Unknown,https://www.grupoacre.es,https://www.linkedin.com/company/acre-mapping-the-future,https://www.grupoacre.es,Company Website,,,High,,DJI Resellers
BINARY SYSTEMS SL,ES,Enterprise Dealer,,Unknown,https://www-6.binarycanarias.com/,https://www.linkedin.com/company/binarysystems-sl,https://www-6.binarycanarias.com/,Company Website,,,High,,DJI Resellers
Drone Safe Register Ltd,GB,Enterprise Dealer,,Unknown,https://dronesaferegister.org.uk/,https://www.linkedin.com/company/drone-safe-register,https://dronesaferegister.org.uk/,Company Website,,,High,,DJI Resellers
Inspectahire Instrument Co. Limited,GB,Enterprise Dealer,,Unknown,https://www.inspectahire.com,https://www.linkedin.com/company/inspectahire-inst.-co.-ltd,https://www.inspectahire.com,Company Website,,,High,,DJI Resellers
Coptrz Ltd,GB,Enterprise Dealer,,Unknown,https://coptrz.com/,https://www.linkedin.com/company/coptrz,https://coptrz.com/,Company Website,,,High,,DJI Resellers + DJI Resellers
Aviation Systems Group Ltd,GB,Enterprise Dealer,,Unknown,https://asg.ltd,https://www.linkedin.com/company/aviation-systems-group,https://asg.ltd,Company Website,,,High,,DJI Resellers
Survey Supplies Limited - trading as KOREC,GB,Enterprise Dealer,,Unknown,https://www.korecgroup.com/geospatial-products/,https://www.linkedin.com/company/korec-group,https://www.korecgroup.com/geospatial-products/,Company Website,,,High,,DJI Resellers
Elite Optical Distribution Limited,GB,Enterprise Dealer,,Unknown,https://www.eliteoptical.co.uk/,https://www.linkedin.com/company/elite-optical-distribution,https://www.eliteoptical.co.uk/,Company Website,,,High,,DJI Resellers
BLD Blue Lights Digital,GB,Enterprise Dealer,,Unknown,https://www.bluelightsdigital.com,https://www.linkedin.com/company/bluelightsdigital-ltd,https://www.bluelightsdigital.com,Company Website,,,High,,DJI Resellers
Caelus Drones Ltd t/a Enterprise UAV.,GB,Enterprise Dealer,,Unknown,https://www.enterpriseuav.co.uk,https://www.linkedin.com/company/enterprise-uav,https://www.enterpriseuav.co.uk,Company Website,,,High,,DJI Resellers
Drone Pilot Academy Ltd,GB,Enterprise Dealer,,Unknown,https://www.dronepilotacademy.co.uk,https://www.linkedin.com/company/drone-pilot-academy-ltd,https://www.dronepilotacademy.co.uk,Company Website,,,High,,DJI Resellers
Iprosurv Ltd,GB,Enterprise Dealer,,Unknown,https://www.iprosurv.com,https://www.linkedin.com/company/iprosurv,https://www.iprosurv.com,Company Website,,,High,,DJI Resellers
Argenbright Security Europe Limited - ASE,GB,Enterprise Dealer,,Unknown,https://asel.co.uk/,https://www.linkedin.com/company/argenbright-security-europe-limited,https://asel.co.uk/,Company Website,,,High,,DJI Resellers
SYNDICO DISTRIBUTION LTD,GB,Enterprise Dealer,,Unknown,https://www.syndico.net,https://www.linkedin.com/company/syndico-distribution-ltd,https://www.syndico.net,Company Website,,,High,,DJI Resellers
Colena Ltd(Heliguy),GB,Enterprise Dealer,,Unknown,https://www.heliguy.com/,https://www.linkedin.com/company/heliguy,https://www.heliguy.com/,Company Website,,,High,,DJI Resellers
Cellcom Ltd,GB,Enterprise Dealer,,Unknown,https://dji-retail.co.uk,https://www.linkedin.com/company/cellcom-ltd,https://dji-retail.co.uk,Company Website,,,High,,DJI Resellers
AprFlyTech Store S.R.L.,IT,Enterprise Dealer,,Unknown,https://www.aprflytech.it/,https://www.linkedin.com/company/aprflytech,https://www.aprflytech.it/,Company Website,,,High,,DJI Resellers
Drone Emotions Srl（Drone-Store）,IT,Enterprise Dealer,,Unknown,https://www.drone-store.it/,https://www.linkedin.com/company/drone-emotions-srl,https://www.drone-store.it/,Company Website,,,High,,DJI Resellers
Ifly Srl,IT,Enterprise Dealer,,Unknown,https://ifly.it/,https://www.linkedin.com/company/iflytechnologies,https://ifly.it/,Company Website,,,High,,DJI Resellers
EXSAL S.R.L.,IT,Enterprise Dealer,,Unknown,https://www.exsal.it/,https://www.linkedin.com/company/exsal,https://www.exsal.it/,Company Website,,,High,,DJI Resellers
NEWDRONE / COMHAS SRL,IT,Enterprise Dealer,,Unknown,https://www.newdrone.it,https://www.linkedin.com/company/newdrone,https://www.newdrone.it,Company Website,,,High,,DJI Resellers
DroneBaseS.R.L,IT,Enterprise Dealer,,Unknown,https://Shop.dronebase.it,https://www.linkedin.com/company/dronebasesrl,https://Shop.dronebase.it,Company Website,,,High,,DJI Resellers
DroneZone SRL,IT,Enterprise Dealer,,Unknown,https://www.drone-zone.it/,,https://www.drone-zone.it/,Company Website,,,High,,DJI Resellers
PC NET SERVICE SRL,IT,Enterprise Dealer,,Unknown,https://www.dronestore.it,,https://www.dronestore.it,Company Website,,,High,,DJI Resellers
HORUS DYNAMICS SRL,IT,Enterprise Dealer,,Unknown,https://www.horusdynamics.com/,https://www.linkedin.com/company/horus-dynamics,https://www.horusdynamics.com/,Company Website,,,High,,DJI Resellers
BPG RADIOCOMUNICAZIONI S.R.L,IT,Enterprise Dealer,,Unknown,,https://www.linkedin.com/company/bpg-radiocomunicazioni,,Company Website,,,High,,DJI Resellers
PersonalDrones / Studio Decumano SRL,IT,Enterprise Dealer,,Unknown,https://www.personaldrones.it/,https://www.linkedin.com/company/personaldrones,https://www.personaldrones.it/,Company Website,,,High,,DJI Resellers
3D Target,IT,Enterprise Dealer,,Unknown,https://www.3dtarget.it,https://www.linkedin.com/company/3d-target-srl,https://www.3dtarget.it,Company Website,,,High,,DJI Resellers
LE Soluzioni Srl,IT,Enterprise Dealer,,Unknown,https://www.enzolaterza.it/,https://it.linkedin.com/company/enzolaterza-strumentitopografici,https://www.enzolaterza.it/,Company Website,,,High,,DJI Resellers
Videolinea System SRL,IT,Enterprise Dealer,,Unknown,https://www.videolinea.com/it/,https://www.linkedin.com/company/videolinea-system,https://www.videolinea.com/it/,Company Website,,,High,,DJI Resellers
Easydrone / Easy Phone s.r.l,IT,Enterprise Dealer,,Unknown,https://easydroneshop.it/it/,,https://easydroneshop.it/it/,Company Website,,,High,,DJI Resellers
Dronipro / ICT Cube Srl,IT,Enterprise Dealer,,Unknown,https://www.dronipro.it,https://www.linkedin.com/company/dronipro,https://www.dronipro.it,Company Website,,,High,,DJI Resellers
Intersystem SRL,IT,Enterprise Dealer,,Unknown,https://www.drone4business.com,https://www.linkedin.com/company/intersistemi-italia-s.p.a.,https://www.drone4business.com,Company Website,,,High,,DJI Resellers
MICROGEO SRL,IT,Enterprise Dealer,,Unknown,https://www.microgeo.it/,https://www.linkedin.com/company/microgeo-srl,https://www.microgeo.it/,Company Website,,,High,,DJI Resellers
Sky Crab S.R.L.,IT,Enterprise Dealer,,Unknown,https://skycrabacademy.net/,https://www.linkedin.com/company/skycrab,https://skycrabacademy.net/,Company Website,,,High,,DJI Resellers
SKY SCAFF,PL,Enterprise Dealer,,Unknown,https://megadron.pl/en/,https://www.linkedin.com/company/megadron-pl,https://megadron.pl/en/,Company Website,,,High,,DJI Resellers
"aeroMind sp. z o.o., sp.k.",PL,Enterprise Dealer,,Unknown,https://aeromind.pl/main-eng.html,https://www.linkedin.com/company/aeromindpl,https://aeromind.pl/main-eng.html,Company Website,,,High,,DJI Resellers
TPI sp. Z o.o,PL,Enterprise Dealer,,Unknown,https://tpi.com.pl/,https://www.linkedin.com/company/tpipl,https://tpi.com.pl/,Company Website,,,High,,DJI Resellers
GRODNO SPÓŁKA AKCYJNA,PL,Enterprise Dealer,,Unknown,https://www.grodno.pl/en,https://www.linkedin.com/company/grodno-sa,https://www.grodno.pl/en,Company Website,,,High,,DJI Resellers
BZB UAS Spótka z ograniczona odpowiedzialnoscia,PL,Enterprise Dealer,,Unknown,https://www.bzbuas.com/,https://www.linkedin.com/company/bzb-uas,https://www.bzbuas.com/,Company Website,,,High,,DJI Resellers
DRONE EXPRESS,PL,Enterprise Dealer,,Unknown,https://flyawayplus.eu/,,https://flyawayplus.eu/,Company Website,,,High,,DJI Resellers
Geotronics Dystrybucja Sp. z o.o.,PL,Enterprise Dealer,,Unknown,https://geotronics.com.pl/,https://www.linkedin.com/company/geotronics-dystrybucja,https://geotronics.com.pl/,Company Website,,,High,,DJI Resellers
GEOLINE,PL,Enterprise Dealer,,Unknown,https://geoline.pl/,https://www.linkedin.com/company/geolinespzoo,https://geoline.pl/,Company Website,,,High,,DJI Resellers
GPS GLOBAL SOLUTIONS sp. z o.o.,PL,Enterprise Dealer,,Unknown,https://gpsglobalsolutions.com/,,https://gpsglobalsolutions.com/,Company Website,,,High,,DJI Resellers
Sitech Poland sp. z o.o.,PL,Enterprise Dealer,,Unknown,https://sitech-poland.pl/,https://www.linkedin.com/company/sitech-poland-sp-z-o-o,https://sitech-poland.pl/,Company Website,,,High,,DJI Resellers
NaviGate Sp. z o.o.,PL,Enterprise Dealer,,Unknown,https://navigate.pl/,https://www.linkedin.com/company/navigate-sp-z-o-o,https://navigate.pl/,Company Website,,,High,,DJI Resellers + DJI Resellers
Trukszyn,PL,Enterprise Dealer,,Unknown,https://trukszyn.pl/,,https://trukszyn.pl/,Company Website,,,High,,DJI Resellers
Cyber-Shop,PL,Enterprise Dealer,,Unknown,https://cyber-shop.pl/,,https://cyber-shop.pl/,Company Website,,,High,,DJI Resellers
Eltrox Sp. z o. o.,PL,Enterprise Dealer,,Unknown,https://www.eltrox.pl/,https://www.linkedin.com/company/eltrox,https://www.eltrox.pl/,Company Website,,,High,,DJI Resellers
TAXUS IT,PL,Enterprise Dealer,,Unknown,https://taxusit.pl/,https://www.linkedin.com/company/taxusit,https://taxusit.pl/,Company Website,,,High,,DJI Resellers
FLYELECTRONICS,PL,Enterprise Dealer,,Unknown,https://flystore.pl/,https://pl.linkedin.com/company/flystore-pl,https://flystore.pl/,Company Website,,,High,,DJI Resellers
CYBID sp. z o.o. sp.k.,PL,Enterprise Dealer,,Unknown,https://www.cybid.com.pl/,https://www.linkedin.com/company/cybid,https://www.cybid.com.pl/,Company Website,,,High,,DJI Resellers
Akademia UAV,PL,Enterprise Dealer,,Unknown,https://dronydlafirmy.pl/,https://www.linkedin.com/company/akademia-uav,https://dronydlafirmy.pl/,Company Website,,,High,,DJI Resellers
Lotom Dronem,PL,Enterprise Dealer,,Unknown,https://lotomdronem.pl/,,https://lotomdronem.pl/,Company Website,,,High,,DJI Resellers
SNH GROUP,PL,Enterprise Dealer,,Unknown,https://snhdrones.pl/,https://www.linkedin.com/company/snh-drones,https://snhdrones.pl/,Company Website,,,High,,DJI Resellers
Supron1,PL,Enterprise Dealer,,Unknown,https://supron1.pl,,https://supron1.pl,Company Website,,,High,,DJI Resellers
OneDrone,SG,Enterprise Dealer,,Unknown,,https://www.linkedin.com/company/onedrone-company,,Company Website,,,High,,DJI Resellers
